id,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
4223,-117.3,33.25,22.0,2329.0,419.0,1456.0,381.0,3.7933,<1H OCEAN,131000.0
4224,-118.4,34.09,45.0,2686.0,283.0,857.0,259.0,15.0001,<1H OCEAN,500001.0
4225,-117.91,33.91,32.0,1530.0,301.0,666.0,276.0,4.125,<1H OCEAN,230200.0
4226,-118.32,34.06,43.0,2808.0,584.0,1654.0,569.0,4.125,<1H OCEAN,436800.0
4227,-121.8,38.67,10.0,2086.0,380.0,1073.0,378.0,4.5526,INLAND,154400.0
4228,-117.7,33.6,25.0,1321.0,295.0,396.0,278.0,3.1131,<1H OCEAN,77100.0
4229,-122.5,37.76,45.0,1673.0,377.0,1078.0,393.0,3.3393,NEAR OCEAN,272300.0
4230,-118.3,33.89,37.0,2132.0,565.0,1369.0,565.0,3.285,<1H OCEAN,218100.0
4231,-121.81,38.84,37.0,352.0,65.0,238.0,67.0,2.8542,INLAND,275000.0
4232,-121.16,38.74,17.0,3353.0,463.0,1417.0,447.0,5.1721,INLAND,237100.0
4233,-122.15,37.74,49.0,1494.0,316.0,611.0,288.0,2.2,NEAR BAY,187500.0
4234,-122.28,37.85,44.0,1025.0,198.0,506.0,204.0,1.73,NEAR BAY,147900.0
4235,-119.28,34.27,44.0,706.0,176.0,399.0,149.0,3.0089,NEAR OCEAN,166700.0
4236,-117.25,32.73,38.0,1840.0,291.0,633.0,283.0,4.9125,NEAR OCEAN,383600.0
4237,-118.09,33.85,19.0,8120.0,1371.0,5026.0,1345.0,6.3093,<1H OCEAN,286500.0
4238,-119.18,34.23,16.0,4609.0,1220.0,2147.0,1007.0,3.375,NEAR OCEAN,218800.0
4239,-118.42,34.2,34.0,161.0,48.0,66.0,33.0,1.0,<1H OCEAN,187500.0
4240,-121.27,38.72,6.0,4664.0,644.0,2105.0,663.0,6.0804,INLAND,198700.0
4241,-118.38,34.21,35.0,1468.0,303.0,1295.0,300.0,3.7708,<1H OCEAN,170600.0
4242,-120.07,36.96,34.0,1457.0,239.0,557.0,226.0,3.6181,INLAND,96500.0
4243,-123.07,39.12,24.0,1098.0,193.0,353.0,145.0,3.8333,<1H OCEAN,92600.0
4244,-119.15,34.17,22.0,1612.0,334.0,1431.0,335.0,4.8125,NEAR OCEAN,194400.0
4245,-118.2,34.03,52.0,774.0,209.0,813.0,203.0,2.3472,<1H OCEAN,135200.0
4246,-118.45,34.02,45.0,1230.0,201.0,565.0,219.0,6.3521,<1H OCEAN,493400.0
4247,-120.46,37.33,17.0,6111.0,1171.0,2950.0,1104.0,3.2852,INLAND,98800.0
4248,-117.7,33.6,26.0,1021.0,230.0,301.0,208.0,2.625,<1H OCEAN,80600.0
4249,-122.0,37.23,36.0,3191.0,430.0,1234.0,440.0,9.0704,<1H OCEAN,500001.0
4250,-121.3,38.26,19.0,1403.0,276.0,901.0,290.0,3.215,INLAND,104600.0
4251,-120.51,35.91,39.0,768.0,162.0,264.0,118.0,5.3245,INLAND,250000.0
4252,-118.45,34.21,30.0,2331.0,733.0,2172.0,707.0,2.1888,<1H OCEAN,195600.0
4253,-117.43,34.1,43.0,1898.0,418.0,971.0,366.0,2.4735,INLAND,89900.0
4254,-121.88,37.26,25.0,3025.0,689.0,1755.0,661.0,3.8893,<1H OCEAN,218600.0
4255,-122.04,38.0,16.0,3077.0,733.0,1447.0,709.0,3.2484,NEAR BAY,91100.0
4256,-117.4,33.94,37.0,987.0,187.0,551.0,191.0,3.5865,INLAND,112000.0
4257,-118.24,34.22,41.0,2476.0,506.0,1271.0,485.0,3.4531,<1H OCEAN,263900.0
4258,-121.35,38.04,12.0,6217.0,1019.0,3771.0,961.0,3.7206,INLAND,146000.0
4259,-118.2,34.13,50.0,2929.0,588.0,1931.0,574.0,3.3438,<1H OCEAN,173600.0
4260,-118.39,34.16,37.0,1388.0,286.0,547.0,258.0,5.1584,<1H OCEAN,444700.0
4261,-118.63,34.21,31.0,3952.0,647.0,1762.0,588.0,5.5709,<1H OCEAN,244800.0
4262,-116.98,33.77,12.0,5829.0,1309.0,2711.0,1118.0,1.9707,INLAND,107900.0
4263,-122.45,37.7,16.0,6457.0,1336.0,4375.0,1231.0,5.1788,NEAR OCEAN,267000.0
4264,-118.45,34.16,22.0,7828.0,2038.0,3303.0,1922.0,3.6171,<1H OCEAN,318300.0
4265,-117.05,32.69,14.0,1689.0,555.0,1319.0,527.0,3.16,NEAR OCEAN,143800.0
4266,-120.47,34.94,17.0,1368.0,308.0,642.0,303.0,1.8633,<1H OCEAN,109400.0
4267,-121.44,38.43,3.0,39320.0,6210.0,16305.0,5358.0,4.9516,INLAND,153700.0
4268,-121.77,36.91,8.0,2715.0,750.0,2580.0,718.0,2.8348,<1H OCEAN,162000.0
4269,-121.44,38.5,20.0,2033.0,586.0,1281.0,521.0,1.4007,INLAND,97500.0
4270,-121.0,37.67,26.0,90.0,18.0,47.0,18.0,1.125,INLAND,87500.0
4271,-117.05,32.56,17.0,985.0,233.0,811.0,223.0,2.875,NEAR OCEAN,134500.0
4272,-122.29,37.81,46.0,12.0,4.0,18.0,7.0,0.4999,NEAR BAY,67500.0
4273,-122.28,37.86,49.0,2932.0,668.0,1361.0,608.0,1.9798,NEAR BAY,147400.0
4274,-116.46,33.79,10.0,6960.0,1487.0,1130.0,661.0,2.1411,INLAND,136400.0
4275,-122.28,37.87,52.0,1813.0,353.0,828.0,339.0,3.5625,NEAR BAY,191700.0
4276,-121.39,38.62,45.0,2696.0,624.0,1059.0,582.0,1.8176,INLAND,160900.0
4277,-118.0,35.05,21.0,1739.0,425.0,945.0,362.0,3.4015,INLAND,86500.0
4278,-118.29,34.08,49.0,649.0,315.0,987.0,329.0,1.6806,<1H OCEAN,316700.0
4279,-122.69,38.46,32.0,2970.0,504.0,1117.0,512.0,5.0,<1H OCEAN,275900.0
4280,-120.98,37.66,33.0,1959.0,342.0,984.0,356.0,4.5208,INLAND,114200.0
4281,-117.26,32.81,25.0,2076.0,586.0,1060.0,554.0,2.8421,NEAR OCEAN,227800.0
4282,-115.95,33.28,12.0,99.0,25.0,37.0,17.0,1.8958,INLAND,53800.0
4283,-118.35,34.04,49.0,1104.0,266.0,668.0,297.0,3.0856,<1H OCEAN,151600.0
4284,-118.79,34.27,27.0,1146.0,189.0,595.0,197.0,4.5833,<1H OCEAN,198500.0
4285,-117.6,33.41,29.0,2193.0,389.0,922.0,387.0,4.5476,NEAR OCEAN,309200.0
4286,-117.25,34.41,13.0,3682.0,668.0,1606.0,668.0,2.1875,INLAND,119700.0
4287,-118.85,34.25,17.0,5593.0,732.0,1992.0,660.0,7.2965,<1H OCEAN,342900.0
4288,-118.33,34.03,46.0,2312.0,625.0,1552.0,603.0,1.6429,<1H OCEAN,125000.0
4289,-117.19,34.03,25.0,2513.0,340.0,900.0,320.0,6.4962,INLAND,182400.0
4290,-122.28,37.77,52.0,1468.0,363.0,870.0,347.0,2.9688,NEAR BAY,220800.0
4291,-121.01,37.67,37.0,2483.0,459.0,1072.0,445.0,3.0721,INLAND,108100.0
4292,-121.99,37.92,14.0,1780.0,224.0,764.0,226.0,9.0243,INLAND,427700.0
4293,-118.07,33.96,30.0,928.0,230.0,913.0,214.0,2.6991,<1H OCEAN,147100.0
4294,-117.58,34.11,14.0,11635.0,2055.0,6443.0,2009.0,4.7547,INLAND,157600.0
4295,-121.2,38.28,20.0,1732.0,307.0,999.0,305.0,3.9808,INLAND,160200.0
4296,-122.37,37.59,39.0,4645.0,1196.0,2156.0,1113.0,3.4412,NEAR OCEAN,353800.0
4297,-117.99,33.93,27.0,3708.0,718.0,1921.0,721.0,4.375,<1H OCEAN,210400.0
4298,-118.54,34.17,34.0,2458.0,433.0,1034.0,373.0,5.6738,<1H OCEAN,443600.0
4299,-117.93,34.03,35.0,2160.0,399.0,1694.0,403.0,3.8581,<1H OCEAN,163100.0
4300,-118.2,34.12,41.0,1908.0,503.0,1557.0,453.0,2.9194,<1H OCEAN,162000.0
4301,-119.32,36.19,11.0,1281.0,291.0,861.0,313.0,1.0962,INLAND,72300.0
4302,-117.48,33.94,19.0,1891.0,465.0,1693.0,416.0,2.7813,INLAND,112900.0
4303,-122.03,37.94,21.0,5541.0,776.0,2214.0,737.0,5.5777,NEAR BAY,279300.0
4304,-121.03,37.32,42.0,2905.0,561.0,1457.0,551.0,2.2566,INLAND,82100.0
4305,-118.09,33.89,42.0,991.0,,717.0,219.0,4.0926,<1H OCEAN,164400.0
4306,-122.71,38.35,11.0,2242.0,699.0,1203.0,642.0,2.3464,<1H OCEAN,104200.0
4307,-117.71,34.12,20.0,11250.0,1893.0,4952.0,1859.0,5.6785,INLAND,239500.0
4308,-117.11,32.68,36.0,26.0,14.0,58.0,23.0,1.9107,NEAR OCEAN,125000.0
4309,-118.99,36.07,21.0,983.0,165.0,672.0,169.0,2.975,INLAND,63900.0
4310,-116.99,32.81,25.0,4436.0,758.0,1997.0,738.0,4.2386,<1H OCEAN,201000.0
4311,-122.1,37.4,27.0,3410.0,1156.0,2314.0,1086.0,3.4868,NEAR BAY,165600.0
4312,-118.17,34.04,46.0,705.0,167.0,655.0,149.0,3.5938,<1H OCEAN,141100.0
4313,-121.45,38.52,37.0,1477.0,321.0,888.0,312.0,2.5592,INLAND,70300.0
4314,-121.41,38.55,14.0,2534.0,705.0,1495.0,583.0,1.9167,INLAND,156300.0
4315,-122.19,37.44,39.0,4402.0,618.0,1616.0,631.0,8.9955,NEAR OCEAN,500001.0
4316,-116.96,33.73,20.0,4735.0,973.0,2306.0,904.0,3.069,INLAND,87000.0
4317,-119.69,36.81,15.0,2892.0,496.0,1634.0,501.0,4.4934,INLAND,88000.0
4318,-120.48,34.7,26.0,3069.0,518.0,1524.0,539.0,4.3162,NEAR OCEAN,136400.0
4319,-118.22,33.83,42.0,1370.0,299.0,1018.0,328.0,4.4474,<1H OCEAN,160200.0
4320,-118.25,33.93,42.0,819.0,233.0,899.0,228.0,1.1346,<1H OCEAN,85400.0
4321,-118.16,34.04,38.0,1076.0,286.0,1535.0,323.0,2.7026,<1H OCEAN,145000.0
4322,-117.16,33.06,16.0,1988.0,279.0,770.0,252.0,5.8661,NEAR OCEAN,404500.0
4323,-118.18,33.84,35.0,1415.0,294.0,591.0,291.0,2.9798,NEAR OCEAN,315600.0
4324,-122.25,37.86,48.0,2153.0,517.0,1656.0,459.0,3.0417,NEAR BAY,489600.0
4325,-117.9,33.74,18.0,1884.0,442.0,1915.0,442.0,2.3783,<1H OCEAN,166700.0
4326,-118.32,33.33,52.0,2127.0,512.0,733.0,288.0,3.3906,ISLAND,300000.0
4327,-118.6,34.08,40.0,866.0,181.0,399.0,176.0,6.91,<1H OCEAN,380000.0
4328,-121.8,36.68,18.0,8581.0,1957.0,6071.0,1889.0,3.0,<1H OCEAN,162200.0
4329,-118.39,34.14,19.0,5076.0,1034.0,2021.0,960.0,5.5683,<1H OCEAN,309200.0
4330,-118.12,33.89,22.0,6876.0,1960.0,5162.0,1879.0,2.9293,<1H OCEAN,170800.0
4331,-121.32,38.57,15.0,3369.0,499.0,1733.0,470.0,5.31,INLAND,127500.0
4332,-122.48,37.78,48.0,2835.0,728.0,1674.0,684.0,3.129,NEAR BAY,375000.0
4333,-118.94,35.4,14.0,5548.0,941.0,2815.0,935.0,4.2214,INLAND,104600.0
4334,-120.85,37.78,15.0,3553.0,659.0,1684.0,611.0,3.3169,INLAND,131200.0
4335,-117.73,34.01,36.0,2340.0,392.0,1213.0,388.0,4.125,INLAND,213000.0
4336,-119.19,34.16,35.0,2733.0,510.0,1814.0,511.0,4.4187,NEAR OCEAN,183400.0
4337,-120.8,37.53,29.0,1162.0,254.0,726.0,225.0,2.1932,INLAND,90600.0
4338,-117.3,34.24,38.0,4116.0,949.0,1196.0,422.0,3.5625,INLAND,96500.0
4339,-118.0,33.79,18.0,3679.0,694.0,1820.0,652.0,3.6531,<1H OCEAN,143500.0
4340,-119.19,34.46,39.0,2056.0,381.0,939.0,371.0,6.6257,<1H OCEAN,427600.0
4341,-122.6,38.11,19.0,1752.0,328.0,873.0,336.0,3.8068,<1H OCEAN,201600.0
4342,-118.29,33.73,43.0,1854.0,519.0,1151.0,486.0,2.5759,NEAR OCEAN,225000.0
4343,-118.33,34.27,29.0,3034.0,732.0,1776.0,702.0,3.1349,<1H OCEAN,230200.0
4344,-121.37,38.69,35.0,1851.0,327.0,1007.0,286.0,3.2361,INLAND,84000.0
4345,-117.88,33.64,16.0,3615.0,570.0,1209.0,559.0,8.5574,<1H OCEAN,392200.0
4346,-117.76,34.04,34.0,1914.0,,1564.0,328.0,2.8347,INLAND,115800.0
4347,-121.97,36.97,15.0,2849.0,668.0,1546.0,582.0,2.7587,NEAR OCEAN,228600.0
4348,-117.71,33.51,12.0,4676.0,698.0,1543.0,598.0,6.379,<1H OCEAN,500001.0
4349,-117.41,34.23,17.0,889.0,131.0,439.0,141.0,6.1426,INLAND,155000.0
4350,-117.83,33.77,26.0,4931.0,853.0,2249.0,818.0,4.275,<1H OCEAN,285400.0
4351,-121.6,37.91,13.0,2479.0,394.0,1075.0,350.0,5.1017,INLAND,241400.0
4352,-121.89,37.35,44.0,2019.0,615.0,1243.0,518.0,2.0549,<1H OCEAN,193800.0
4353,-117.07,32.79,36.0,3583.0,642.0,1711.0,602.0,3.9745,NEAR OCEAN,170800.0
4354,-118.47,35.72,18.0,4754.0,1075.0,1366.0,690.0,2.0694,INLAND,81200.0
4355,-118.07,34.01,36.0,1391.0,283.0,1025.0,275.0,3.2375,<1H OCEAN,176800.0
4356,-117.96,33.83,30.0,2838.0,649.0,1758.0,593.0,3.3831,<1H OCEAN,197400.0
4357,-122.71,38.37,16.0,2355.0,345.0,1014.0,348.0,5.6018,<1H OCEAN,253000.0
4358,-118.19,33.8,41.0,2125.0,591.0,1604.0,555.0,2.9943,NEAR OCEAN,190600.0
4359,-117.73,34.03,42.0,1967.0,378.0,1459.0,348.0,3.0375,INLAND,118100.0
4360,-118.3,34.25,44.0,1442.0,285.0,859.0,292.0,4.5833,<1H OCEAN,197300.0
4361,-117.17,32.75,52.0,1052.0,,381.0,201.0,3.0726,NEAR OCEAN,289600.0
4362,-120.45,34.95,32.0,1574.0,447.0,1772.0,463.0,1.8625,<1H OCEAN,90200.0
4363,-118.38,34.05,40.0,2352.0,598.0,1133.0,563.0,3.238,<1H OCEAN,287500.0
4364,-121.12,39.03,17.0,838.0,161.0,388.0,142.0,3.6563,INLAND,163500.0
4365,-121.29,38.12,18.0,1534.0,275.0,741.0,263.0,3.9607,INLAND,132500.0
4366,-121.25,38.72,15.0,6838.0,941.0,3166.0,926.0,5.2177,INLAND,162700.0
4367,-122.06,37.37,18.0,3058.0,661.0,1377.0,675.0,6.1299,<1H OCEAN,500001.0
4368,-117.3,34.39,11.0,3572.0,592.0,1876.0,507.0,3.6615,INLAND,105100.0
4369,-121.29,38.13,31.0,1008.0,212.0,453.0,195.0,2.3917,INLAND,113500.0
4370,-116.61,33.93,35.0,321.0,71.0,157.0,61.0,2.8056,INLAND,68100.0
4371,-121.62,39.15,36.0,2321.0,455.0,1168.0,489.0,3.0962,INLAND,74000.0
4372,-122.68,38.48,15.0,1575.0,262.0,716.0,259.0,5.3409,<1H OCEAN,244600.0
4373,-121.67,36.66,19.0,9371.0,1980.0,4259.0,1882.0,3.6875,<1H OCEAN,189700.0
4374,-121.92,37.25,36.0,3874.0,656.0,1826.0,639.0,4.9662,<1H OCEAN,258500.0
4375,-122.46,37.79,52.0,2059.0,416.0,999.0,402.0,3.7419,NEAR BAY,500001.0
4376,-117.96,33.82,19.0,1199.0,251.0,730.0,276.0,3.6422,<1H OCEAN,209400.0
4377,-118.46,34.04,25.0,2142.0,718.0,1390.0,699.0,3.0069,<1H OCEAN,325000.0
4378,-119.69,36.82,15.0,3303.0,512.0,1687.0,505.0,4.81,INLAND,93600.0
4379,-117.61,33.42,31.0,3959.0,856.0,1919.0,775.0,4.0313,NEAR OCEAN,282000.0
4380,-120.65,35.32,20.0,626.0,212.0,3574.0,261.0,1.0298,NEAR OCEAN,300000.0
4381,-118.3,34.0,40.0,1131.0,281.0,859.0,230.0,1.1806,<1H OCEAN,134600.0
4382,-122.47,37.76,40.0,3525.0,941.0,1675.0,857.0,3.2083,NEAR BAY,330000.0
4383,-122.25,37.84,52.0,2535.0,489.0,1094.0,514.0,3.6591,NEAR BAY,299200.0
4384,-118.12,33.9,38.0,1222.0,282.0,756.0,256.0,4.125,<1H OCEAN,173900.0
4385,-118.25,34.02,35.0,1368.0,486.0,2239.0,461.0,1.913,<1H OCEAN,114300.0
4386,-121.46,38.61,43.0,1111.0,269.0,613.0,290.0,1.2917,INLAND,66300.0
4387,-122.56,37.92,37.0,1926.0,290.0,721.0,298.0,8.9248,NEAR BAY,500001.0
4388,-122.06,37.35,31.0,1795.0,281.0,872.0,282.0,8.0599,<1H OCEAN,381800.0
4389,-121.05,39.23,20.0,1634.0,374.0,1053.0,390.0,1.5313,INLAND,154900.0
4390,-118.3,34.26,28.0,1643.0,489.0,1142.0,458.0,3.1607,<1H OCEAN,200600.0
4391,-122.39,37.79,52.0,94.0,24.0,113.0,27.0,4.6563,NEAR BAY,350000.0
4392,-121.87,37.27,25.0,1730.0,226.0,721.0,243.0,7.5845,<1H OCEAN,279300.0
4393,-122.08,37.4,52.0,766.0,203.0,448.0,196.0,2.5208,NEAR BAY,316700.0
4394,-122.32,37.93,40.0,1141.0,213.0,434.0,196.0,3.9464,NEAR BAY,186900.0
4395,-117.19,32.79,36.0,1514.0,258.0,665.0,278.0,3.8571,NEAR OCEAN,235100.0
4396,-121.82,37.34,23.0,7609.0,1446.0,6034.0,1414.0,4.8424,<1H OCEAN,195300.0
4397,-117.92,34.08,35.0,1897.0,311.0,965.0,323.0,5.7039,<1H OCEAN,199400.0
4398,-118.05,34.07,32.0,4492.0,1075.0,4119.0,1035.0,3.2373,<1H OCEAN,183100.0
4399,-117.71,34.09,36.0,2637.0,476.0,1385.0,483.0,4.1739,INLAND,158700.0
4400,-122.34,37.93,45.0,2225.0,486.0,1304.0,459.0,2.64,NEAR BAY,112100.0
4401,-120.46,37.51,22.0,2704.0,497.0,1432.0,399.0,2.9,INLAND,83100.0
4402,-117.24,34.12,29.0,2654.0,667.0,1822.0,593.0,2.1563,INLAND,72300.0
4403,-120.4,34.85,26.0,2384.0,385.0,1323.0,400.0,4.8185,<1H OCEAN,157900.0
4404,-120.41,34.88,4.0,3680.0,559.0,1678.0,569.0,5.0639,<1H OCEAN,201700.0
4405,-118.51,34.19,35.0,2537.0,418.0,1161.0,421.0,5.3028,<1H OCEAN,229200.0
4406,-122.21,37.78,47.0,881.0,248.0,753.0,241.0,2.625,NEAR BAY,111300.0
4407,-124.06,41.13,22.0,3263.0,799.0,1384.0,578.0,2.4708,NEAR OCEAN,119400.0
4408,-117.88,33.84,34.0,1410.0,214.0,837.0,240.0,6.1168,<1H OCEAN,213900.0
4409,-118.3,33.88,30.0,1348.0,333.0,885.0,322.0,3.2574,<1H OCEAN,195300.0
4410,-121.83,37.28,19.0,2644.0,833.0,2317.0,780.0,3.1042,<1H OCEAN,183100.0
4411,-118.38,34.06,50.0,1509.0,291.0,690.0,259.0,6.2344,<1H OCEAN,500001.0
4412,-118.15,34.05,33.0,3287.0,649.0,1783.0,653.0,3.8472,<1H OCEAN,293300.0
4413,-119.09,35.35,14.0,2113.0,256.0,842.0,265.0,8.5325,INLAND,224100.0
4414,-118.36,33.82,26.0,5166.0,1313.0,2738.0,1239.0,3.3565,<1H OCEAN,360800.0
4415,-118.16,33.86,26.0,6607.0,1663.0,4066.0,1558.0,2.5068,<1H OCEAN,156300.0
4416,-122.49,38.27,8.0,5092.0,988.0,1657.0,936.0,3.5625,NEAR BAY,213200.0
4417,-118.4,34.17,27.0,3588.0,911.0,1891.0,871.0,3.4013,<1H OCEAN,286000.0
4418,-118.1,33.8,37.0,1814.0,329.0,850.0,328.0,5.0574,<1H OCEAN,240800.0
4419,-122.23,37.78,43.0,1420.0,472.0,1506.0,438.0,1.9338,NEAR BAY,112500.0
4420,-118.27,34.17,48.0,1560.0,280.0,825.0,269.0,5.5118,<1H OCEAN,354700.0
4421,-122.3,37.56,37.0,1962.0,367.0,1267.0,382.0,4.7344,NEAR OCEAN,271800.0
4422,-121.3,38.03,13.0,1014.0,200.0,712.0,197.0,3.1471,INLAND,102800.0
4423,-120.43,34.96,24.0,1799.0,470.0,1416.0,408.0,2.0673,<1H OCEAN,136900.0
4424,-122.32,37.95,37.0,1887.0,353.0,895.0,359.0,4.45,NEAR BAY,196600.0
4425,-122.28,38.22,42.0,106.0,18.0,40.0,25.0,7.5197,NEAR BAY,275000.0
4426,-121.27,37.96,43.0,948.0,221.0,749.0,208.0,1.962,INLAND,52700.0
4427,-117.17,32.8,20.0,2827.0,554.0,1822.0,536.0,3.4706,NEAR OCEAN,157600.0
4428,-119.43,36.63,25.0,1784.0,312.0,904.0,303.0,3.625,INLAND,107600.0
4429,-118.28,33.93,21.0,847.0,278.0,1283.0,277.0,1.4329,<1H OCEAN,94100.0
4430,-118.08,33.91,30.0,1366.0,460.0,920.0,410.0,0.9946,<1H OCEAN,159900.0
4431,-118.35,33.93,34.0,617.0,189.0,810.0,180.0,1.9766,<1H OCEAN,162500.0
4432,-117.98,33.8,32.0,2161.0,432.0,1503.0,402.0,4.3036,<1H OCEAN,191400.0
4433,-118.05,34.15,32.0,5131.0,665.0,1877.0,622.0,8.2004,INLAND,500001.0
4434,-121.58,39.5,29.0,1947.0,383.0,925.0,337.0,2.1658,INLAND,57600.0
4435,-121.3,37.94,52.0,24.0,6.0,23.0,5.0,2.375,INLAND,67500.0
4436,-121.92,37.33,52.0,2125.0,382.0,930.0,387.0,5.2831,<1H OCEAN,299500.0
4437,-116.26,33.72,10.0,9404.0,1827.0,3208.0,1283.0,3.1086,INLAND,105800.0
4438,-117.39,33.95,35.0,3306.0,680.0,1742.0,673.0,3.7109,INLAND,109100.0
4439,-118.37,33.91,41.0,1869.0,427.0,1334.0,435.0,3.9355,<1H OCEAN,227800.0
4440,-122.43,37.75,52.0,2155.0,468.0,962.0,490.0,3.775,NEAR BAY,325900.0
4441,-122.01,37.39,36.0,1976.0,361.0,1348.0,371.0,5.6447,<1H OCEAN,252600.0
4442,-117.92,33.64,24.0,2539.0,695.0,1623.0,611.0,3.0708,<1H OCEAN,188700.0
4443,-117.11,32.67,43.0,515.0,146.0,445.0,140.0,1.6094,NEAR OCEAN,93000.0
4444,-117.91,33.82,29.0,1444.0,326.0,1038.0,271.0,2.3843,<1H OCEAN,182900.0
4445,-118.73,34.27,25.0,3409.0,493.0,1699.0,484.0,5.653,<1H OCEAN,225800.0
4446,-122.66,38.48,16.0,2724.0,593.0,1124.0,586.0,2.825,<1H OCEAN,186200.0
4447,-117.24,32.78,44.0,2172.0,431.0,892.0,420.0,4.1742,NEAR OCEAN,342200.0
4448,-119.44,36.59,28.0,1343.0,330.0,1331.0,305.0,1.516,INLAND,56700.0
4449,-122.15,37.76,39.0,1823.0,286.0,763.0,270.0,6.0749,NEAR BAY,196900.0
4450,-118.19,33.78,24.0,225.0,72.0,439.0,71.0,2.8533,NEAR OCEAN,137500.0
4451,-118.1,33.96,36.0,2013.0,435.0,1476.0,475.0,3.9549,<1H OCEAN,192100.0
4452,-118.28,34.02,29.0,515.0,229.0,2690.0,217.0,0.4999,<1H OCEAN,500001.0
4453,-117.82,33.67,15.0,1010.0,274.0,649.0,261.0,2.5197,<1H OCEAN,350000.0
4454,-117.13,32.7,35.0,365.0,98.0,463.0,112.0,2.5588,NEAR OCEAN,78800.0
4455,-116.91,33.75,13.0,10886.0,2127.0,4266.0,1955.0,2.3169,INLAND,123400.0
4456,-119.02,35.34,34.0,2861.0,510.0,1375.0,486.0,3.4286,INLAND,71400.0
4457,-117.35,34.04,14.0,2991.0,522.0,1729.0,537.0,3.5139,INLAND,146800.0
4458,-117.85,33.62,18.0,729.0,105.0,316.0,108.0,10.3893,<1H OCEAN,500001.0
4459,-118.33,34.09,36.0,654.0,186.0,416.0,138.0,3.6953,<1H OCEAN,200000.0
4460,-117.16,33.61,3.0,2744.0,428.0,1223.0,366.0,4.7944,<1H OCEAN,215300.0
4461,-122.27,37.86,52.0,1088.0,305.0,486.0,267.0,2.6071,NEAR BAY,250000.0
4462,-122.28,37.81,52.0,340.0,97.0,200.0,87.0,1.5208,NEAR BAY,112500.0
4463,-122.43,37.79,52.0,3565.0,892.0,1377.0,852.0,3.8068,NEAR BAY,500001.0
4464,-120.67,35.63,8.0,2690.0,410.0,1085.0,381.0,4.2841,<1H OCEAN,256700.0
4465,-122.11,37.05,18.0,3337.0,549.0,1449.0,519.0,5.1412,NEAR OCEAN,315800.0
4466,-121.76,37.23,16.0,4274.0,715.0,2240.0,704.0,5.4218,<1H OCEAN,233900.0
4467,-119.39,36.54,30.0,1408.0,326.0,1184.0,324.0,1.7165,INLAND,59100.0
4468,-120.38,36.15,17.0,2279.0,448.0,1200.0,420.0,2.7461,INLAND,70000.0
4469,-122.07,37.37,30.0,2937.0,407.0,1097.0,407.0,7.9813,NEAR BAY,473500.0
4470,-118.29,33.75,27.0,1650.0,443.0,1359.0,386.0,2.5795,NEAR OCEAN,192400.0
4471,-122.13,39.74,20.0,1401.0,280.0,668.0,250.0,2.2569,INLAND,94300.0
4472,-119.56,36.1,25.0,1093.0,262.0,893.0,252.0,2.13,INLAND,50800.0
4473,-117.43,33.93,36.0,2386.0,396.0,1176.0,374.0,4.5122,INLAND,113300.0
4474,-121.24,38.64,13.0,4491.0,689.0,1657.0,667.0,5.259,INLAND,249400.0
4475,-118.1,33.96,36.0,1184.0,240.0,946.0,232.0,4.0357,<1H OCEAN,162500.0
4476,-118.36,34.05,45.0,2283.0,,1093.0,475.0,2.5658,<1H OCEAN,252000.0
4477,-118.01,34.11,32.0,1978.0,536.0,826.0,470.0,2.5114,INLAND,212200.0
4478,-118.13,34.14,29.0,3559.0,1034.0,1658.0,965.0,3.2643,<1H OCEAN,163900.0
4479,-118.28,33.84,27.0,2326.0,533.0,1697.0,546.0,3.8633,<1H OCEAN,187900.0
4480,-119.2,36.28,22.0,2295.0,508.0,1654.0,478.0,1.684,INLAND,65900.0
4481,-122.47,37.74,52.0,1538.0,305.0,819.0,319.0,4.0846,NEAR BAY,333600.0
4482,-118.15,33.88,24.0,4232.0,1092.0,2688.0,1035.0,2.52,<1H OCEAN,146000.0
4483,-117.88,33.75,50.0,1344.0,228.0,747.0,234.0,4.5125,<1H OCEAN,195400.0
4484,-121.94,37.54,31.0,2537.0,382.0,1067.0,410.0,6.7599,<1H OCEAN,356000.0
4485,-118.37,33.88,21.0,966.0,172.0,417.0,158.0,5.5335,<1H OCEAN,342600.0
4486,-117.22,32.83,34.0,2936.0,597.0,1512.0,571.0,3.7841,NEAR OCEAN,176900.0
4487,-122.02,37.3,32.0,2134.0,328.0,903.0,322.0,6.359,<1H OCEAN,341900.0
4488,-120.24,38.01,11.0,1214.0,228.0,633.0,199.0,3.125,INLAND,148600.0
4489,-117.09,32.63,33.0,620.0,161.0,420.0,164.0,1.8417,NEAR OCEAN,150000.0
4490,-120.01,39.26,26.0,1930.0,391.0,307.0,138.0,2.6023,INLAND,139300.0
4491,-122.26,37.51,46.0,672.0,149.0,351.0,136.0,5.3264,NEAR OCEAN,258100.0
4492,-120.84,37.5,47.0,2310.0,484.0,1126.0,447.0,2.2083,INLAND,97300.0
4493,-117.41,34.09,21.0,3300.0,587.0,1896.0,572.0,3.6466,INLAND,130600.0
4494,-118.51,34.2,37.0,2066.0,434.0,1031.0,414.0,4.0924,<1H OCEAN,188400.0
